"PLANET Co.,Ltd.","渋谷区千駄ヶ谷, 東京都 (Headquarters)",http://www.pnet.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PLANET%20Co.%2CLtd.&id=0010L00001jQJXIQA4
Dev IQ,"Denver, Colorado (Headquarters)",http://deviq.io,,"Dev IQ specializes in IoT, UX/UI design, mobile, and cloud-native AWS applications that scale to millions of users. Our proprietary development methodology and technology accelerator frameworks enable clients to launch differentiated, cost-effective enterprise solutions that get to market faster, outperform competitors, and create bottom-line value.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dev%20IQ&id=0010L00001jQWdgQAG
FlashGrid,"Sunnyvale CA, California (Headquarters)",http://www.flashgrid.io,,"At FlashGrid we make database high availability simple, robust, and infrastructure-agnostic. FlashGrid SkyCluster allows large and small enterprises to run mission-critical Oracle databases on Amazon EC2 infrastructure. SkyCluster is an engineered cloud system designed for database high availability and delivered as integrated Infrastructure-as-Code template, 24/7 support included.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=FlashGrid&id=0010L00001jQXwmQAG
AgileVision sp. z o.o.,"Krakow, Malopolska (Headquarters)",https://agilevision.io,,"AgileVision is a professional service provider that helps companies with business process automation. The company was established in 2016 and is actively growing. Headquarters is located in Krakow, Poland and we have offices in Ukraine (Chernihiv, Lviv). We take care of everything related to the business process automation. Our company handles the design, implementation, and all needed IT infrast",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AgileVision%20sp.%20z%20o.o.&id=0010L00001jQa3LQAS
Cloudnosys,"Roswell, Georgia (Headquarters)",http://www.cloudnosys.com,,"Security, Compliance, Cost and DevOps automation. Continually scan entire your AWS services for security and compliance violations for Network Security, IAM Policies, VPC, S3, Cloudtrail etc. Provides DevOps automation such as on/off/snooze, snapshot management and identifies costs savings by improving asset utilization for Azure and AWS. Easy remediation and quick fix automation as per policy.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cloudnosys&id=0010L00001jQbG6QAK
International Systems Research Co.,"Nakano-ku, Tokyo (Headquarters)",http://www.isr.co.jp/,,"ISR is a cloud monitoring and operational service provider in Japan. With ample experience developing security and business related web applications since the early era of the Internet, we have been providing a SSO security solution, CloudGate, for SaaS cloud platforms since 2008 by using AWS. Yet with our expansion to the IaaS cloud market, we now provide cloud migration consulting and 24-hou","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=International%20Systems%20Research%20Co.&id=0010L00001jQc3tQAC
Taitopilvi Oy,"Jyväskylä, Keski-Suomi (Headquarters)",http://www.taitopilvi.fi/,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Taitopilvi%20Oy&id=0010L00001jQcESQA0
ShareStream Education,"Reston, Virginia (Headquarters)",http://www.sharestream.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ShareStream%20Education&id=0010L00001jQcXPQA0
MEDIAWARS COMPANY LIMITED,"京都市下京区, 京都府 (Headquarters)",http://www.mediawars.ne.jp,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MEDIAWARS%20COMPANY%20LIMITED&id=0010L00001jQfvIQAS
Exstratus,"Austin, Texas (Headquarters)",http://www.exstratus.com,,Exstratus is a full-service firm dedicated to reducing cloud costs for businesses. We've saved millions for our clients and drawn rave reviews in the process. Our unique expertise brings financial accountability to the cloud and establishes us as the global leader in cloud cost control. Visit http://www.exstratus.com to learn more.,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Exstratus&id=0010L00001jQhY4QAK
Agile IT,"San Diego, California (Headquarters)",http://www.agileit.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Agile%20IT&id=0010L00001jQhrfQAC
QPAIR,"Westborough, Massachusetts (Headquarters)",http://www.qpair.io,,"Build, Manage & 24/7 Support of multi-cloud infrastructure for Life Sciences companies with our dedicated team of engineers.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=QPAIR&id=0010L00001jQhuZQAS
Sysless,"Saint-Germain-en-Laye, Yvelines (Headquarters)",http://www.sysless.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sysless&id=0010L00001jQnuKQAS
Cedar Labs,"Minneapolis, Minnesota (Headquarters)",http://www.cedarlabs.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cedar%20Labs&id=0010L00001jQrvHQAS
Zen Interactive Labs,"Zapopan,  Jalisco (Headquarters)",http://www.zeninteractivelabs.com,,"We have experts with enough skills on AWS infrastructure and cloud migration, and deliver value to for you by offering proactive monitoring, automation, and management of AWS environment. We help to adopting DevOps practice enables our customers to transform how they design, build and operate cloud services. Zen CD, CI, Jenkins, Docker","AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Zen%20Interactive%20Labs&id=0010L00001jR1GVQA0
Integration Partners,"Lexington, Massachusetts (Headquarters)",http://www.integrationpartners.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Integration%20Partners&id=0010L00001jRDM6QAO
Powernet,"Cincinnati, Ohio (Headquarters)",http://www.powernetco.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Powernet&id=0010L00001jRFMQQA4
NF CSB d.o.o.,"Ljubljana, Osrednjeslovenska (Headquarters)",http://www.wagaplatform.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NF%20CSB%20d.o.o.&id=0010L00001jRH3aQAG
Rubicon,"Vianen, Utrecht (Headquarters)",http://www.rubicon.nl,,"Digital transformation requires thorough knowledge and experience in IT architecture, software development and Application Lifecycle Management. With a proven track record at leading companies we can assure an approach that is scalable, offers continuity and always focussed on the result. Clearly what you may expect of a market leader on Microsoft and AWS technology.","AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Rubicon&id=0010L00001jRH8AQAW
42 Consulting,"Luxembourg, NA (Headquarters)",http://www.42consulting.fr,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=42%20Consulting&id=0010L00001jRJnoQAG
Earthling Interactive,"Madison, Wisconsin (Headquarters)",http://www.earthlinginteractive.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Earthling%20Interactive&id=0010L00001jRL6oQAG
ITI INC,"目黒区, 東京都 (Headquarters)",http://www.iti-inc.co.jp/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ITI%20INC&id=0010L00001jRL97QAG
Business Web Apps,"London, United Kindom (Headquarters)",http://www.hr-assistant.it,,"The main product of Business Web Apps is HR-Assistant, a software suite for HR accessible in the cloud from any device connected to the Internet. HR-Assistant, which includes an App, makes managing human resources in the company easier and more efficient, whatever its size, and improves the quality of processes by keeping all activities under control.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Business%20Web%20Apps&id=0010L00001jRMBKQA4
Avco consulting Inc,"Worcester, Massachusetts (Headquarters)",http://www.avcoconsulting.com,,,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Avco%20consulting%20Inc&id=0010L00001jRNchQAG
SmartStream Technologies,"London, London (Headquarters)",http://www.smartstream-stp.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SmartStream%20Technologies&id=0010L00001jRWrfQAG
Pragma Pte Ltd,"Singapore, Singapore (Headquarters)",http://www.pragmastrategy.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pragma%20Pte%20Ltd&id=0010L00001jRXZBQA4
HIGHSTREET,"Rockville, MD (Headquarters)",http://www.highstreetit.com,,"Our focus is to help you achieve high levels of performance, availability, agility and control, while reducing the costs of managing your applications. Our Managed Application Services include: service desk – end-user support; application health checks; performance monitoring; patching / upgrades; event and incident management; break-fix service; data protection and security.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=HIGHSTREET&id=0010L00001jRY0uQAG
TDW BI Consulting,"São Paulo, São Paulo (Headquarters)",http://www.tdwbi.com.br,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=TDW%20BI%20Consulting&id=0010L00001jRZASQA4
People Tech Group,"Redmond, Washington (Headquarters)",http://www.peopletechgroup.com,,"People Tech Group was founded in 2006 and has grown to become a leading provider of cloud consulting services with over 1500 employees worldwide. We work with customers across industries bring technical architecture and support to customers like Amazon, Expedia, Wolters Kluwer, General Motors and Stanford University.","AWS Certified Cloud Practitioner,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PeopleTech&id=0010L00001jRe93QAC
R-Brain,"SAN FRANCISCO, California (Headquarters)",http://r-brain.io,,"R-Brain provides collaborative enterprise data science platform for developing, sharing and deploying machine learning and artificial intelligence applications at scale. The advanced benchwork supports SQL, R, Python with debugging, environment, data view, and full language support. R-Brain also provides AI and Data science solutions and applications.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=R-Brain&id=0010L00001jRg7bQAC
"DREAM BANK, CO.,LTD.","東村山郡, 山形県 (Headquarters)",http://www.dream-net.biz,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DREAM%20BANK%2C%20CO.%2CLTD.&id=0010L00001jRinoQAC
"Core Tech, Inc.","Meguro-ku, Tokyo (Headquarters)",http://www.core-tech.jp,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Core%20Tech%2C%20Inc.&id=0010L00001jRisFQAS
北京友普信息技术有限公司,"北京, Beijing (Headquarters)",http://www.urplus.cn,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=%E5%8C%97%E4%BA%AC%E5%8F%8B%E6%99%AE%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&id=0010L00001jRj6yQAC
Nuvoton,"Hsinchu, Taiwan (Headquarters)",http://www.nuvoton.com,,"Nuvoton Technology Corporation (NTC) was founded to bring innovative semiconductor solutions to the market. NTC was spun-off as a Winbond Electronics affiliate in July 2008 and became public in September 2010 on the Taiwan Stock Exchange (TSE). Nuvoton Technology focuses on development of analog/mixed signal, microcontroller, microprocessor, cloud computing, power management products.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nuvoton&id=0010L00001jRrh0QAC
ICTLABS SrL,"Milano, MILAN (Headquarters)",http://www.ictlabs.it,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ICTLABS%20SrL&id=0010L00001jRrkuQAC
The Floow Limited,"Sheffield, South Yorkshire (Headquarters)",http://www.thefloow.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=The%20Floow%20Limited&id=0010L00001jRrtUQAS
Clarity Partners,"Chicago, Illinois (Headquarters)",http://www.claritypartners.com,,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Clarity%20Partners&id=0010L00001jRs8yQAC
Reach Communities Group,"Markham, Ontario (Headquarters)",http://www.trimap.com,,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Reach%20Communities%20Group&id=0010L00001jRwBcQAK
Morrison Ecommerce Consulting L.L.C.,"Scottsdale, Arizona (Headquarters)",https://www.morrisonconsulting.com,,"Started in 2007, Morrison Consulting has delivered software solutions and eCommerce consulting to online retailers for 10 years. Specialized in developing and extending the ASPDotNetStorefront platform in addition to custom development, we identify client goals, budget and growth opportunity and provide the technology solutions to increase the business of our clients as their trusted IT team.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Morrison%20Ecommerce%20Consulting%20L.L.C.&id=0010L00001jRyfKQAS
